ID,ARTICULO,COD. PROV,COSTO,$ VENTA1,$ VENTA 2,MARCA,ITEM,Items,Stock,PROVEEDOR,NRO DE CLIENTE
56813,MANO DE OBRA TECHO QUILES SEBATIAN,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,-400060.0,AAA VARIOS,3714
56814,HIDRANTE A BOLA 75,082000016,375196.799,487756.0,536531.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,TUBONOR (PROVEEDOR),3706
56815,MANO DE OBRA CONEX CORTAS MAIPU,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,AAA VARIOS,3714
56816,ZZGRIF. GENEBRE AUT. LAVATORIO,046000185,3272.3,4254.0,4679.0,GENEBRE,PLOMERIA,PLOMERIA,2.0,TUBONOR (PROVEEDOR),3706
56817,"VALVULA ESFERICA NIQUEL 2""",075000040,37502.984000000004,48754.0,53629.0,GENEBRE,PLOMERIA,PLOMERIA,4.0,TUBONOR (PROVEEDOR),3706
56818,GRIFERIA MINGITORIO GENEBRE AUTOMATICA,046000187,77776.986,101110.0,111221.0,GENEBRE,PLOMERIA,PLOMERIA,0.0,TUBONOR (PROVEEDOR),3706
56819,ZZGRIF. GENEBRE AUT. INODORO C/T,046000189,5828.0380000000005,7576.0,8334.0,GENEBRE,PLOMERIA,PLOMERIA,0.0,TUBONOR (PROVEEDOR),3706
56820,ALQ. EQUIPO P/ PINTAR (GAMMA) 900 W 1,,1.222,1.0,1.0,herramienta corralon,ALQUILER,ALQUILER,-2.0,AAA VARIOS,3714
56821,ALQ. LUSTRALIJADORA,,1.222,1.0,1.0,herramienta corralon,ALQUILER,ALQUILER,-1.0,AAA VARIOS,3714
56822,"GAS FUSION TUBO FRM 25 X 1/2""",054203326,4500.9130000000005,5851.0,6436.0,SIN ASIGNAR,GAS FUSION,GAS FUSION,5.0,TUBONOR (PROVEEDOR),3706
56823,GAS FUSION CUPLA  FRM 25 X 3/8,,47.19,61.0,67.0,SIN ASIGNAR,GAS FUSION,GAS FUSION,0.0,AAA VARIOS,3714
56824,"GAS FUSION CODO FRH 32 X 1""",054201232,9480.86,12325.0,13558.0,SIN ASIGNAR,GAS FUSION,GAS FUSION,5.0,TUBONOR (PROVEEDOR),3706
56825,GAS FUSION UNION DOBLE 25,054203025,1518.992,1975.0,2172.0,SIN ASIGNAR,GAS FUSION,GAS FUSION,0.0,TUBONOR (PROVEEDOR),3706
56826,GAS FUSION CUPLA RFH32 X 1,054203232,5779.434,7513.0,8265.0,SIN ASIGNAR,GAS FUSION,GAS FUSION,16.0,TUBONOR (PROVEEDOR),3706
56827,"POLIFUSION UNION DOBLE MIXTA FRH  32 X 1""",056019332,15846.721,20601.0,22661.0,AMANCO,POLIFUSION,POLIFUSION,10.0,TUBONOR (PROVEEDOR),3706
56828,MANGUERA DE POLIAMIDA 6 X 9 MM,198016,499.885,750.0,825.0,SIN ASIGNAR,VARIOS,VARIOS,82.0,FERRETERA DEL NORTE,3600
56829,"GAM. MOTOSIERRA 38 CC. ESP.DE 16""",G1850AR,129135.916,167877.0,184664.0,GAMMA,MAQUINA HERRAMIENTA,MAQUINA HERRAMIENTA,0.0,SIMPA,3680
56830,CABLE SUBTERRANEO 4 X 16 MM,00-0054,27282.886000000002,35468.0,39015.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,0.0,LEDUCOM S.R.L.,4977
56831,CABLE CANAL 48 X 13  P/ PISO,20069,3404.949,5107.0,5618.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,-2.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56832,MANO DE OBRA CONEX LARGAS MAIPU,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,AAA VARIOS,3714
56833,CORTADORA DE CERAMICO 500MM,5651,68398.831,102598.0,112858.0,BREMEN QUALITY TOOLS,FERRETERIA / ANEXO,FERRETERIA / ANEXO,0.0,BREMEN ARGENTINA S.A.,4335
56834,MANO DE OBRA EMPALME MAIPU,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,AAA VARIOS,3714
56835,MANO DE OBRA PARCHE HORMIGON MAIPU,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,AAA VARIOS,3714
56836,ZZZMBRANA LIQUIDA VITREAUX  X 1 KG,,106.938,144.0,159.0,SIN ASIGNAR,TERSUAVE,TERSUAVE,0.0,VITREAUX,4580
56837,WEBER MEMBRANA LIQ. F X 1 KG MEGA,PTMLTE01KGBLMG,10301.661,13392.0,14731.0,WEBER,PINTURAS,PINTURAS,8.0,WEBER - IGGAM,3607
56838,DISCAPACITADO BOTON NEUM. P/ MOCHILA,56838,4279.186,5563.0,6119.0,FERRUM,ESPECIALES,ESPECIALES,10.0,HOKA ( FELIPE CARCARA),4116
56839,TABLERO PVC EXT. P/ 24 TM DIN,137072,19300.16,28950.0,31845.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,1.0,FERRETERA DEL NORTE,3600
56840,TABLERO PVC EMB. P/36 TM. DIN,2964,71656.166,93153.0,102468.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,3.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56842,TEFLON ALTA DENSIDAD X 10 MT,047000019,915.087,1190.0,1309.0,SIN ASIGNAR,PLOMERIA,PLOMERIA,21.0,TUBONOR (PROVEEDOR),3706
56843,ZCINTA PARA SUJETAR C/TRABA (LINGA),R201,11741.703,16438.0,18082.0,SIN ASIGNAR,FERRETERIA / ANEXO,FERRETERIA / ANEXO,1.0,EXTRA POWER,3702
56844,ZZZWEBER TEC HORMISTETIC X 25 KG,94-0002,85250.549,102301.0,112531.0,WEBER,BOLSAS,BOLSAS,0.0,WEBER - IGGAM,3607
56845,WE ADHESIVO PORCELLANATO HOLCIM,,13938.656,15333.0,16866.0,minetti,BOLSAS,BOLSAS,3.0,HOLCIM - MINETTI,3618
56846,LIJA AL AGUA GR. 80,7564,372.282,600.0,660.0,BREMEN QUALITY TOOLS,FERRETERIA / ANEXO,FERRETERIA / ANEXO,47.0,BREMEN ARGENTINA S.A.,4335
56847,MANGUITO ROSC. 4 X 90 AGUA J/E,,0.0,0.0,0.0,SIN ASIGNAR,SEPAPYS,SEPAPYS,-20.0,TUBONOR (PROVEEDOR),3706
56849,ELEC. CAJA ESTANCA 90 X 90 X 75 MM,18187,1278.2250000000001,1917.0,2109.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,2.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56850,LED LUZ EMERGENCIA FIJA,LLED30-FF,43497.020000000004,74069.0,81476.0,BAW,ELECTRICIDAD,ELECTRICIDAD,0.0,ETA SA ELECTRICIDAD,3725
56851,LED PLAFON 24 W. LUZ CAL.,16834,16124.043,24186.0,26605.0,BAW,ELECTRICIDAD,ELECTRICIDAD,0.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56852,ZZLED SPOT EMBUTIR 220 V,S8720-5W,9.534,22729.0,25001.0,BAW,ELECTRICIDAD,ELECTRICIDAD,0.0,ETA SA ELECTRICIDAD,3725
56853,LED PLAFON 10 W 220 V,PLE009-12CW,6123.6,10428.0,11470.0,BAW,ELECTRICIDAD,ELECTRICIDAD,0.0,ETA SA ELECTRICIDAD,3725
56854,LED PLAFON REDONDO 14 W 220 V,16843,7982.424,11974.0,13171.0,BAW,ELECTRICIDAD,ELECTRICIDAD,-1.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56855,ALQ. ODOMETRO C/ RUEDA,,1.222,1.0,1.0,herramienta corralon,ALQUILER,ALQUILER,-4.0,AAA VARIOS,3714
56856,GRASA DE LITIO X 1/2 KG,180015,8219.127,12329.0,13562.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
56857,ZZPARSECS CREMA ADHESIVA,,141.098,183.0,202.0,POXIPOL,FERRETERIA,FERRETERIA,0.0,PARSEC,4826
56858,ZZPARSECS ESMALTE EPOXI 125CM3,,108.35600000000001,146.0,161.0,POXIPOL,FERRETERIA,FERRETERIA,2.0,PARSEC,4826
56859,ZZPARSECS MASILLA EPOXY SANITARIA 70GRS,,54.178000000000004,70.0,77.0,POXIPOL,FERRETERIA,FERRETERIA,-6.0,PARSEC,4826
56860,ZZPARSECS PRIMER ACTIVADOR,,83.83500000000001,109.0,120.0,POXIPOL,FERRETERIA,FERRETERIA,8.0,PARSEC,4826
56861,AWA RAMAL 90º  CURVO 110,062000125,4340.765,5643.0,6207.0,AWADUCT,AWADUCT,AWADUCT,80.0,TUBONOR (PROVEEDOR),3706
56862,CORREDERA 45 CM NEGRA EL PAR,,164.525,197.0,217.0,SIN ASIGNAR,MADERAS,MADERAS,0.0,DISTRIBUIDORA LAMADRID,3614
56863,MANO DE OBRA CONTRAPISO MAIPU,,0.0,0.0,0.0,SAN LORENZO,ABERTURAS,ABERTURAS,-83.0,A. F. GENTILE TUCUMAN SA -,3688
56864,MANO DE OBRA EXCAVACION VILLAFAÑE,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,AAA VARIOS,3714
56865,MANO DE OBRA COLOCACION CAÑOS VILLAFAÑE,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,AAA VARIOS,3714
56866,PINTURA ASFALTICA B/ACUOSA X 10 LT,96017818,18179.829,22725.0,24997.0,MEGAFLEX,MEMBRANAS,MEMBRANAS,0.0,DISENSA,5176
56867,GAM. LIJADORA DE BANDA 850 W,G1925AR,117375.495,152588.0,167847.0,GAMMA,MAQUINA HERRAMIENTA,MAQUINA HERRAMIENTA,1.0,SIMPA,3680
56868,LED PLAFON CUADRADO 14 WT. LUZ FRIA,16837,8698.8,13048.0,14353.0,BAW,ELECTRICIDAD,ELECTRICIDAD,6.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56869,MANO DE OBRA CONEX LARGAS VILLAFAÑE,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,AAA VARIOS,3714
56870,MANO DE OBRA CONEX CORTAS VILLAFAÑE,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,-12.0,AAA VARIOS,3714
56871,WEBER ADHESIVO COL PISCINAS X 30 KG,92-0080,35722.348,42867.0,47153.0,WEBER,BOLSAS,BOLSAS,0.01,WEBER - IGGAM,3607
56872,"PLANCHUELA 3"" X 1/4",143039,64819.141,74542.0,81996.0,ACINDAR,PLANCHUELAS,PLANCHUELAS,0.0,REMETAL,3626
56874,TRANSFORMADOR ELECTRONICO 220/12 V,TREH60C1,6691.860000000001,11395.0,12535.0,BAW,ELECTRICIDAD,ELECTRICIDAD,0.0,ETA SA ELECTRICIDAD,3725
56875,MANO DE OBRA  PISO MAIPU,,0.0,0.0,0.0,SAN LORENZO,ABERTURAS,ABERTURAS,0.0,A. F. GENTILE TUCUMAN SA -,3688
56876,WEBER REV YESO GF (FINO AL YESO),96009946,18483.156,22180.0,24398.0,WEBER,BOLSAS,BOLSAS,0.0,WEBER - IGGAM,3607
56877,ZZCINTA AUTOADHESIVA  ROJA Y BLANCA ROLLO,,404.019,525.0,578.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,NOA MATAFUEGOS,3697
56878,"PRECINTO  4,8 X 350 X 100 UN",7372,7686.836,11500.0,12650.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,0.0,BREMEN ARGENTINA S.A.,4335
56879,PRECINTO 350 MM,7372,145.073,218.0,240.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,0.0,BREMEN ARGENTINA S.A.,4335
56880,POXIPOL ECOLE,,3301.271,4600.0,5060.0,POXIPOL,FERRETERIA,FERRETERIA,0.0,POXIPOL ADHE-TUC S.R.L.,3628
56881,AUTOMATICO P/ TANQUE F600,,5717.25,8004.0,8805.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,7.0,OBRAPLUS TANQUES SE RETIRA EN PLANTA,3608
56882,ZZCINTA PASACABLE 20 MT,140041,0.0,0.0,0.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,0.0,CONTAINER S.R.L.,3638
56883,ZZGRAMPA N° 11 X CAJA,115135,2530.792,3796.0,4176.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,2.0,FERRETERA DEL NORTE,3600
56884,MS MUEBLE DE LAVADERO 80 X 48 X 27,MB080,109419.181,142300.0,156530.0,M Y S,VARIOS,VARIOS,0.0,DURAFORT S.R.L.,4623
56885,MS PILETA LAVADERO 80 X 40 C/ MESADA,PM790,121440.652,157900.0,173690.0,M Y S,MESADAS Y GRANITOS,MESADAS Y GRANITOS,0.0,DURAFORT S.R.L.,4623
56886,DISPENCER P/ TOALLAS,,9473.207,14210.0,15631.0,SIN ASIGNAR,LIMPIEZA,LIMPIEZA,1.0,REINOSO - LIMPISIMO,3629
56887,LED TUBO 18  WTS,17312,2510.286,3263.0,3590.0,BAW,ELECTRICIDAD,ELECTRICIDAD,104.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56888,LED PLAFON P/TUBO 2 X 18 W C/LOUVER,6234,25216.173,37824.0,41607.0,BAW,ELECTRICIDAD,ELECTRICIDAD,0.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56889,ZZCOLGANTE DE CHAPA (FAROL),36400,218.427,346.0,381.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,0.0,C.J. ELECTRICIDAD S.H.,3712
56890,PANTALLA POLICARB. 42 CM,17546,40671.492,61007.0,67108.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,0.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56891,ZZZPRECINTO NUMEDADOS COLA DE RATON,,2.459,5.0,5.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,AAA VARIOS,3714
56892,PLANCHUELA PERFORADA 1 1/4 X 3/16 X 14 MM,245119,23023.124,26477.0,29124.0,ACINDAR,PLANCHUELAS PERFORADAS,PLANCHUELAS PERFORADAS,0.0,REMETAL,3626
56893,WEBER FLOOR DESMOLDANTE X 7 KG,96009830,44666.658,53600.0,58960.0,WEBER,BOLSAS,BOLSAS,0.0,WEBER - IGGAM,3607
56894,PINT. ALTA TEMPERATURA X 1 LT,1055,26860.192,33575.0,36933.0,SIN ASIGNAR,TERSUAVE,TERSUAVE,0.0,TERSUAVE,3622
56895,GRIFERIA VENTO BIDET HB 401,,0.0,0.0,0.0,SIN ASIGNAR,OFERTA,OFERTA,0.0,TUBONOR (PROVEEDOR),3706
56896,GRIFERIA VENTO DUCHA HB 701,,36300.0,47190.0,51909.0,SIN ASIGNAR,PLOMERIA,PLOMERIA,2.0,AAA VARIOS,3714
56897,"COVERTHOR H3 ALUM 2"" X 2MTS",008000135,7529.161,9788.0,10767.0,SIN ASIGNAR,SIN ASIGNAR,SIN ASIGNAR,0.0,TUBONOR (PROVEEDOR),3706
56898,GRIFERIA VENTO COCINA MESADA,046001120,45308.379,58901.0,64791.0,SIN ASIGNAR,OFERTA,OFERTA,3.0,TUBONOR (PROVEEDOR),3706
56899,POLEA P/ HORMIGONERA CHICA,,661.568,926.0,1019.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-1.0,PAOLUCCI REPRESEN.,3689
56900,ZZCERAMICO REVESTIMIENTO,,0.0,0.0,0.0,SIN ASIGNAR,PISOS,PISOS,0.01,ZBERCOVICH S.A.C.I.F.I.A.,3602
56901,ZZCERAMICO PARA PISO,,0.0,0.0,0.0,SIN ASIGNAR,PISOS,PISOS,0.01,ZBERCOVICH S.A.C.I.F.I.A.,3602
56902,"PERFIL T 1 1/4"" X 1/8""",173140,33345.251000000004,38347.0,42182.0,SIN ASIGNAR,TEE,TEE,0.0,REMETAL,3626
56903,ZZMEMBRANA TERMICA POR METRO,,2070.304,2691.0,2961.0,SIN ASIGNAR,MEMBRANAS,MEMBRANAS,0.01,AAA VARIOS,3714
56904,"GALV CUPLA 1 1/2""",072000240,3925.706,5103.0,5614.0,SIN ASIGNAR,SEPAPYS,SEPAPYS,9.0,TUBONOR (PROVEEDOR),3706
56905,"GALV CURVA HH 1 1/2""",072000028,10213.243,13277.0,14605.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,0.0,TUBONOR (PROVEEDOR),3706
56906,"GALV CURVA MH 1 1/2""",072000048,9501.488,12352.0,13587.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,0.0,TUBONOR (PROVEEDOR),3706
56907,"GALV CURVA HH 45º 1""",072000062,5037.237,6548.0,7203.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,0.0,TUBONOR (PROVEEDOR),3706
56908,"GALV CURVA HH 45º 1 1/2""",072000064,10850.04,14105.0,15516.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,0.0,TUBONOR (PROVEEDOR),3706
56909,"GALV UNION DOBLE 1 1/2""",072000364,10897.941,14167.0,15584.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,5.0,TUBONOR (PROVEEDOR),3706
56910,"GALV TEE 1 1/2""",072000151,6929.32,9008.0,9909.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,0.0,TUBONOR (PROVEEDOR),3706
56911,"GALV ENTRE ROSCA 1 1/2""",072000260,3934.54,5115.0,5626.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,0.0,TUBONOR (PROVEEDOR),3706
56912,"GALV BUJE 1 1/2"" X 1/2""",072000216,5406.709,7029.0,7732.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,0.0,TUBONOR (PROVEEDOR),3706
56913,"VALVULA HORIZONTAL BCE 11/2""",075000149,31547.263,41011.0,45113.0,SIN ASIGNAR,SEPAPYS,SEPAPYS,0.0,TUBONOR (PROVEEDOR),3706
56914,CHAPA ZINC CAL 27 DE 7.50 MTS,310131,83541.234,96072.0,105680.0,REMETAL,CHAPAS,CHAPAS,0.0,REMETAL,3626
56915,ANGULO 1/2 X 1/8,173180,10534.164,12114.0,13326.0,SIN ASIGNAR,ANGULOS,ANGULOS,6.0,REMETAL,3626
56916,"GALV CODO HH 4""",072000089,43151.451,56097.0,61707.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,0.0,TUBONOR (PROVEEDOR),3706
56917,"GALV BUJE 4"" X 2""",072000229,25090.73,32618.0,35880.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,0.0,TUBONOR (PROVEEDOR),3706
56918,"GALV CURVA HH 2 1/2""",072000034,37195.631,48354.0,53190.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,0.0,TUBONOR (PROVEEDOR),3706
56919,"GALV TEE 3"" X 2 1/2""",072000173,34583.56,44959.0,49454.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,1.0,TUBONOR (PROVEEDOR),3706
56920,"GALV CURVA MH 2 1/2""",072000015,38969.619,50661.0,55727.0,SIN ASIGNAR,GALVANIZADO,GALVANIZADO,-2.0,TUBONOR (PROVEEDOR),3706
56921,POLIFUSION ACOPLE RAPIDO 32 MM,040000255,9370.501,14056.0,15461.0,AMANCO,FUSION,FUSION,0.0,TUBONOR (PROVEEDOR),3706
56922,POLIFUSION ACOPLE RAPIDO 25 MM,040000250,6027.4710000000005,7233.0,7956.0,AMANCO,FUSION,FUSION,12.0,TUBONOR (PROVEEDOR),3706
56923,DURLOCK TORNILLO T4 AG,02-37845,42.338,64.0,70.0,SIN ASIGNAR,TORNILLOS,TORNILLOS,-692.0,CONTAINER S.R.L.,3638
56924,WEBER GLASS X 5 KG,,796.489,1195.0,1314.0,WEBER,BOLSAS,BOLSAS,1.0,AAA VARIOS,3714
56925,MANO DE OBRA EXCAVACION CLOACA,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,-1119000.0,AAA VARIOS,3714
56926,MANO DE OBRA TUNEL CLOACA,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,-9.0,AAA VARIOS,3714
56927,MANO DE OBRA CONEXIONES CLOACAS,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,-50.0,AAA VARIOS,3714
56928,WE ADHESIVO IMPERMEABLE HOLCIM,10075561,6384.9400000000005,8939.0,9833.0,minetti,BOLSAS,BOLSAS,0.0,HOLCIM - MINETTI,3618
56929,DISTRIBUIDORA LAMADRID VARIOS,,1.004,1.0,1.0,SIN ASIGNAR,VARIOS,VARIOS,426131.0,DISTRIBUIDORA LAMADRID,3614
56931,GAM. MARTILLO DEMOLEDOR 1500 W,G1956AR,214395.653,278714.0,306586.0,GAMMA,MAQUINA HERRAMIENTA,MAQUINA HERRAMIENTA,0.0,SIMPA,3680
56932,POXIMIX X 5 KG,,14452.807,20234.0,22257.0,POXIPOL,FERRETERIA,FERRETERIA,0.0,POXIPOL ADHE-TUC S.R.L.,3628
56933,MANO DE OBRA CAÑOS  CLOACAS 160,,1.21,1.0,1.0,SIN ASIGNAR,VARIOS,VARIOS,-2519371.0,AAA VARIOS,3714
56934,FILTRO HUSQVARNA,,524.4830000000001,682.0,750.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,AAA VARIOS,3714
56935,ACEITE HUSQVARNA X LTS,,283.50100000000003,369.0,405.0,SIN ASIGNAR,VARIOS,VARIOS,1.0,AAA VARIOS,3714
56936,PUBLICIDAD,,1.488,1.0,2.0,SIN ASIGNAR,VARIOS,VARIOS,-10000.0,AAA VARIOS,3714
56937,ZOCALO AUTOADHESIVO,4563,239.803,360.0,396.0,BREMEN QUALITY TOOLS,FERRETERIA / ANEXO,FERRETERIA / ANEXO,47.0,BREMEN ARGENTINA S.A.,4335
56938,WEBER ADHESIVO BASIC X 25 KG,92-0021,6265.337,7518.0,8270.0,WEBER,BOLSAS,BOLSAS,0.0,WEBER - IGGAM,3607
56939,MANO DE OBRA CONEX CORTAS,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,-3.0,AAA VARIOS,3714
56940,CAMARA INSPECCION PRE CLOACAL 2640MM C/T,=ARO DE 60,144021.423,1252986.0,1378285.0,SAT,SEPAPYS,SEPAPYS,-23.0,ESCALA PREMOLDEADOS S.A.,4746
56941,RAJA C/REJA 30 X 100,,5157.552,6705.0,7375.0,SIN ASIGNAR,ABERTURAS,ABERTURAS,0.0,COOETAM LTDA.,3637
56942,RAJA COLONIAL 40 X 120,,6298.394,8188.0,9007.0,SIN ASIGNAR,ABERTURAS,ABERTURAS,-1.0,COOETAM LTDA.,3637
56943,ZZJUEGO DE DESTORNILLADORES TOR X 11 P,Mercado Libre,36699.999,55050.0,60555.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,AAA VARIOS,3714
56944,RAJA COLONIAL 40 X 80,,4991.18,6489.0,7137.0,SIN ASIGNAR,ABERTURAS,ABERTURAS,0.0,COOETAM LTDA.,3637
56945,AIREADOR ALUMINIO 40 X 26,ALB00001,33674.3,43777.0,48154.0,SIN ASIGNAR,ABERTURAS,ABERTURAS,0.0,CORRALON SALTA ( CORREGIR DATOS),4725
56946,ALQ. ANDAMIOS,,1.222,1.0,1.0,SIN ASIGNAR,ALQUILER,ALQUILER,-4.0,AAA VARIOS,3714
56947,ALQ. DESMALEZADORA,,1.222,1.0,1.0,SIN ASIGNAR,ALQUILER,ALQUILER,-2.0,AAA VARIOS,3714
56948,COCINA 4 HORNALLA,,7221.885,10833.0,11916.0,SIN ASIGNAR,ELECTRODOMESTICOS,ELECTRODOMESTICOS,-1.0,AAA VARIOS,3714
56949,MANO DE OBRA COLOCACION CAMARAS,,0.0,0.0,0.0,SIN ASIGNAR,VARIOS,VARIOS,0.0,AAA VARIOS,3714
56950,CABLE SUBTERRANEO 3 X 1.5 MM X MTS,00-0043,2385.616,3578.0,3936.0,COBREFLEX,ELECTRICIDAD,ELECTRICIDAD,-45.0,LEDUCOM S.R.L.,4977
56951,ZZUNION DE COMPRECION 25 MM,343035,14.513,22.0,24.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,0.0,C.J. ELECTRICIDAD S.H.,3712
56952,UNION P/ BANDEJA,22238,832.991,1249.0,1374.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,4.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56953,"GRAMPA OMEGA DE 7/8""",03-10202,131.467,184.0,202.0,SIN ASIGNAR,ELECTRICIDAD,ELECTRICIDAD,-35.0,CONTAINER S.R.L.,3638
56954,LOZA ANDINO LAV. FERRUM BL 1 AG.,8,48977.89,58773.0,64651.0,FERRUM,SANITARIOS,SANITARIOS,1.0,HOKA ( FELIPE CARCARA),4116
56955,POLIFUSION TUBO MACHO 25 X 1/2,056018105,1975.085,2568.0,2824.0,AMANCO,POLIFUSION,POLIFUSION,8.0,TUBONOR (PROVEEDOR),3706
56956,POLIFUSION TEE RED. FRMM 20 X 1/2 X 20,056014121,2127.784,2766.0,3043.0,AMANCO,POLIFUSION,POLIFUSION,98.0,TUBONOR (PROVEEDOR),3706
56957,POLIFUSION TEE RED. FRMM 25 X 3/4 X 25,056014126,2542.321,3305.0,3636.0,AMANCO,POLIFUSION,POLIFUSION,19.0,TUBONOR (PROVEEDOR),3706
56958,POLIFUSION TEE RED. FRMM 32 X 1/2 X 32,056014133,4723.128,6140.0,6754.0,AMANCO,POLIFUSION,POLIFUSION,25.0,TUBONOR (PROVEEDOR),3706
56959,POLIFUSION TEE RED. FRMM 32X 3/4 X 32,056014135,3927.241,5105.0,5616.0,AMANCO,POLIFUSION,POLIFUSION,20.0,TUBONOR (PROVEEDOR),3706
56960,LED LAMPARA 12 WT CALID. (90W),A60LS12C,2283.96,3160.0,3476.0,BAW,ELECTRICIDAD,ELECTRICIDAD,-3.0,ETA SA ELECTRICIDAD,3725
56961,LED LAMPARA 14 WT FRIA,15857,1116.38,1700.0,1870.0,BAW,ELECTRICIDAD,ELECTRICIDAD,142.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56962,LED REFLECTOR 150 W.,17317,20668.342,31003.0,34103.0,BAW,ELECTRICIDAD,ELECTRICIDAD,0.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56963,LED LAMPARA 12 W. FRIA,17326,1194.183,1791.0,1970.0,BAW,ELECTRICIDAD,ELECTRICIDAD,36.0,ITUARTE ELECTRICIDAD S.R.L.,6085
56964,TERMICA BAW DIN 1 X 10 AMP.,K31C10,2563.68,4093.0,4502.0,BAW,ELECTRICIDAD,ELECTRICIDAD,11.0,ETA SA ELECTRICIDAD,3725
56965,TERMICA BAW DIN 1 X 15 AMP.,K31C15,4650.66,7919.0,8711.0,BAW,ELECTRICIDAD,ELECTRICIDAD,8.0,ETA SA ELECTRICIDAD,3725
56966,LLANA DENTADA 8 X 8,290039,6630.25,9945.0,10940.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,9.0,FERRETERA DEL NORTE,3600
56967,TERMICA BAW DIN 1 X 16 AMP.,K31C15,4650.66,7919.0,8711.0,BAW,ELECTRICIDAD,ELECTRICIDAD,0.0,ETA SA ELECTRICIDAD,3725
56968,LLANA DENTADA 10 X 10,290049,6630.25,9945.0,10940.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,8.0,FERRETERA DEL NORTE,3600
56969,LLANA DENTADA 12 X 12,290048,6630.25,9945.0,10940.0,SIN ASIGNAR,FERRETERIA / ANEXO,FERRETERIA / ANEXO,6.0,FERRETERA DEL NORTE,3600
56970,TERMICA BAW DIN 1 X 20 AMP.,K31C20,2408.98,4102.0,4512.0,BAW,ELECTRICIDAD,ELECTRICIDAD,17.0,ETA SA ELECTRICIDAD,3725
